meal_name,meal_type,asset_key,fallback_category,search_query,candidate_rank,review_status,provider,source_title,source_page_url,original_url,thumbnail_url,creator,credit,license,license_url,attribution_required,width,height,description,review_notes
"Sardines, Pechay and Rice Bowl",LUNCH,meal/sardines-pechay-and-rice-bowl,seafood,sardines rice Filipino food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:08769jfCuisine Foods Fruits Philippines Baliuag Bulacanfvf 48.jpg,https://commons.wikimedia.org/wiki/File:08769jfCuisine_Foods_Fruits_Philippines_Baliuag_Bulacanfvf_48.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/08769jfCuisine_Foods_Fruits_Philippines_Baliuag_Bulacanfvf_48.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/08769jfCuisine_Foods_Fruits_Philippines_Baliuag_Bulacanfvf_48.jpg/960px-08769jfCuisine_Foods_Fruits_Philippines_Baliuag_Bulacanfvf_48.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Judgefloro,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,4608,3456,"Pandesal Puto Chicken gizzard pastel Adobo chicken feet Sinangag Fried rice in the Philipines Pork dishes in the Philippines Soup and stews in the Philippines photos taken in Barangay Poblacion 14°57'17""N 120°54'2""E Baliuag, Bulacan , Bulacan province (Note: Judge Florentino Floro, the owner, to repeat, Donor Florentino Floro of all these photos hereby donate gratuitously, freely and unconditionally all these photos to and for Wikimedia Commons, exclusively, for public use of the public domain, and again without any condition whatsoever).",
Chicken Potato and Carrot Bowl,LUNCH,meal/chicken-potato-and-carrot-bowl,poultry-and-egg,chicken rice bowl food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Teriyaki Chicken Rice Bowl from Botejyu (2024-12-21).jpg,https://commons.wikimedia.org/wiki/File:Teriyaki_Chicken_Rice_Bowl_from_Botejyu_(2024-12-21).jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/Teriyaki_Chicken_Rice_Bowl_from_Botejyu_%282024-12-21%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Teriyaki_Chicken_Rice_Bowl_from_Botejyu_%282024-12-21%29.jpg/960px-Teriyaki_Chicken_Rice_Bowl_from_Botejyu_%282024-12-21%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Wide Awake!,Own work,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,true,4080,3072,Teriyaki Chicken Rice Bowl from Botejyu.,
Chicken Potato and Carrot Bowl,LUNCH,meal/chicken-potato-and-carrot-bowl,poultry-and-egg,chicken rice bowl food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Poulet Yassa Chicken rice with onion sauce.jpg,https://commons.wikimedia.org/wiki/File:Poulet_Yassa_Chicken_rice_with_onion_sauce.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/Poulet_Yassa_Chicken_rice_with_onion_sauce.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/4/45/Poulet_Yassa_Chicken_rice_with_onion_sauce.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,T.K. Naliaka,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,697,679,"A chicken and rice dish with a distinctive onion sauce. Traditionally eaten from a communal platter, with the onion sauce spooned on top of the rice just before eating. Many variations.",
Chicken Potato and Carrot Bowl,LUNCH,meal/chicken-potato-and-carrot-bowl,poultry-and-egg,chicken rice bowl food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Chicken Rice Bowl.jpg,https://commons.wikimedia.org/wiki/File:Chicken_Rice_Bowl.jpg,https://upload.wikimedia.org/wikipedia/commons/6/69/Chicken_Rice_Bowl.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/Chicken_Rice_Bowl.jpg/960px-Chicken_Rice_Bowl.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,JaswanthKS,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,2268,4032,Chicken rice bowl I tried it for the first time and it was just awesome. Well cooked rice and chicken,
Tofu Pechay Potato Bowl,LUNCH,meal/tofu-pechay-potato-bowl,plant-based,tofu rice bowl food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Salt & Pepper Tofu Rice Bowl - Tiger Bites Pig 2025-11-20.jpg,https://commons.wikimedia.org/wiki/File:Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg/960px-Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andy Li,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,8160,6144,"Description on menu: ""Coated in sweet potato & rice starches, fried & seasoned with red sichuan salt""",
Tofu Pechay Potato Bowl,LUNCH,meal/tofu-pechay-potato-bowl,plant-based,tofu rice bowl food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:House Special Tofu & Mushroom - The Big Bowl 2023-10-25.jpg,https://commons.wikimedia.org/wiki/File:House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg/960px-House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andy Li,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,4032,3024,"Description on menu: House Specials - ""Round rice noodles in a lemongrass soup with a 'Hue-Style' hot & spicy beef broth.""",
Tofu Pechay Potato Bowl,LUNCH,meal/tofu-pechay-potato-bowl,plant-based,tofu rice bowl food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:HK SSP 深水埗 Sham Shui Po 元州街 Un Chau Street 桂林街 50 Kweilin Street 同德大廈 Tung Tak Building 大碗飯皇 Big Bowl Rice King Food shop April 2022 Px3 07.jpg,https://commons.wikimedia.org/wiki/File:HK_SSP_%E6%B7%B1%E6%B0%B4%E5%9F%97_Sham_Shui_Po_%E5%85%83%E5%B7%9E%E8%A1%97_Un_Chau_Street_%E6%A1%82%E6%9E%97%E8%A1%97_50_Kweilin_Street_%E5%90%8C%E5%BE%B7%E5%A4%A7%E5%BB%88_Tung_Tak_Building_%E5%A4%A7%E7%A2%97%E9%A3%AF%E7%9A%87_Big_Bowl_Rice_King_Food_shop_April_2022_Px3_07.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/HK_SSP_%E6%B7%B1%E6%B0%B4%E5%9F%97_Sham_Shui_Po_%E5%85%83%E5%B7%9E%E8%A1%97_Un_Chau_Street_%E6%A1%82%E6%9E%97%E8%A1%97_50_Kweilin_Street_%E5%90%8C%E5%BE%B7%E5%A4%A7%E5%BB%88_Tung_Tak_Building_%E5%A4%A7%E7%A2%97%E9%A3%AF%E7%9A%87_Big_Bowl_Rice_King_Food_shop_April_2022_Px3_07.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/HK_SSP_%E6%B7%B1%E6%B0%B4%E5%9F%97_Sham_Shui_Po_%E5%85%83%E5%B7%9E%E8%A1%97_Un_Chau_Street_%E6%A1%82%E6%9E%97%E8%A1%97_50_Kweilin_Street_%E5%90%8C%E5%BE%B7%E5%A4%A7%E5%BB%88_Tung_Tak_Building_%E5%A4%A7%E7%A2%97%E9%A3%AF%E7%9A%87_Big_Bowl_Rice_King_Food_shop_April_2022_Px3_07.jpg/960px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Hung Shing Chiamz RM30216,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,3000,4000,HK SSP zh:深水埗 Sham Shui Po zh:元州街 Un Chau Street zh:桂林街 50 Kweilin Street 同德大廈 Tung Tak Building 大碗飯皇 Big Bowl Rice King Food shop in April 2022 冬瓜豆卜炆火腩 Winter melon tofu braised pork,
Munggo Cabbage Vegetable Bowl,LUNCH,meal/munggo-cabbage-vegetable-bowl,plant-based,ginisang munggo Filipino food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:09927jfCuisine of Bulacan food fruitsfvf 15.jpg,https://commons.wikimedia.org/wiki/File:09927jfCuisine_of_Bulacan_food_fruitsfvf_15.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c4/09927jfCuisine_of_Bulacan_food_fruitsfvf_15.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/09927jfCuisine_of_Bulacan_food_fruitsfvf_15.jpg/960px-09927jfCuisine_of_Bulacan_food_fruitsfvf_15.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Judgefloro,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,4608,3456,"Cuisine of Bulacan food fruits Ginisang Munggo, toasted bread Quail eggs Chicken eggs Fried rice (Note: Judge Florentino Floro, the owner, to repeat, Donor Florentino Floro of all these photos hereby donate gratuitously, freely and unconditionally all these photos to and for Wikimedia Commons, exclusively, for public use of the public domain, and again without any condition whatsoever).",
Munggo Cabbage Vegetable Bowl,LUNCH,meal/munggo-cabbage-vegetable-bowl,plant-based,ginisang munggo Filipino food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:09927jfCuisine of Bulacan food fruitsfvf 18.jpg,https://commons.wikimedia.org/wiki/File:09927jfCuisine_of_Bulacan_food_fruitsfvf_18.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8d/09927jfCuisine_of_Bulacan_food_fruitsfvf_18.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/09927jfCuisine_of_Bulacan_food_fruitsfvf_18.jpg/960px-09927jfCuisine_of_Bulacan_food_fruitsfvf_18.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Judgefloro,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,4608,3456,"Cuisine of Bulacan food fruits Ginisang Munggo, toasted bread Quail eggs Chicken eggs Fried rice (Note: Judge Florentino Floro, the owner, to repeat, Donor Florentino Floro of all these photos hereby donate gratuitously, freely and unconditionally all these photos to and for Wikimedia Commons, exclusively, for public use of the public domain, and again without any condition whatsoever).",
Munggo Cabbage Vegetable Bowl,LUNCH,meal/munggo-cabbage-vegetable-bowl,plant-based,ginisang munggo Filipino food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:09927jfCuisine of Bulacan food fruitsfvf 08.jpg,https://commons.wikimedia.org/wiki/File:09927jfCuisine_of_Bulacan_food_fruitsfvf_08.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/09927jfCuisine_of_Bulacan_food_fruitsfvf_08.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/09927jfCuisine_of_Bulacan_food_fruitsfvf_08.jpg/960px-09927jfCuisine_of_Bulacan_food_fruitsfvf_08.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Judgefloro,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,4608,3456,"Cuisine of Bulacan food fruits Ginisang Munggo, toasted bread Quail eggs Chicken eggs Fried rice (Note: Judge Florentino Floro, the owner, to repeat, Donor Florentino Floro of all these photos hereby donate gratuitously, freely and unconditionally all these photos to and for Wikimedia Commons, exclusively, for public use of the public domain, and again without any condition whatsoever).",
Munggo Cabbage Vegetable Bowl,LUNCH,meal/munggo-cabbage-vegetable-bowl,plant-based,ginisang munggo Filipino food,4,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:09927jfCuisine of Bulacan food fruitsfvf 09.jpg,https://commons.wikimedia.org/wiki/File:09927jfCuisine_of_Bulacan_food_fruitsfvf_09.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f6/09927jfCuisine_of_Bulacan_food_fruitsfvf_09.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/09927jfCuisine_of_Bulacan_food_fruitsfvf_09.jpg/960px-09927jfCuisine_of_Bulacan_food_fruitsfvf_09.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Judgefloro,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,4608,3456,"Cuisine of Bulacan food fruits Ginisang Munggo, toasted bread Quail eggs Chicken eggs Fried rice (Note: Judge Florentino Floro, the owner, to repeat, Donor Florentino Floro of all these photos hereby donate gratuitously, freely and unconditionally all these photos to and for Wikimedia Commons, exclusively, for public use of the public domain, and again without any condition whatsoever).",
Corn Tofu Vegetable Bowl,LUNCH,meal/corn-tofu-vegetable-bowl,plant-based,tofu rice bowl food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Salt & Pepper Tofu Rice Bowl - Tiger Bites Pig 2025-11-20.jpg,https://commons.wikimedia.org/wiki/File:Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg/960px-Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andy Li,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,8160,6144,"Description on menu: ""Coated in sweet potato & rice starches, fried & seasoned with red sichuan salt""",
Corn Tofu Vegetable Bowl,LUNCH,meal/corn-tofu-vegetable-bowl,plant-based,tofu rice bowl food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:House Special Tofu & Mushroom - The Big Bowl 2023-10-25.jpg,https://commons.wikimedia.org/wiki/File:House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg/960px-House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andy Li,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,4032,3024,"Description on menu: House Specials - ""Round rice noodles in a lemongrass soup with a 'Hue-Style' hot & spicy beef broth.""",
Corn Tofu Vegetable Bowl,LUNCH,meal/corn-tofu-vegetable-bowl,plant-based,tofu rice bowl food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:HK SSP 深水埗 Sham Shui Po 元州街 Un Chau Street 桂林街 50 Kweilin Street 同德大廈 Tung Tak Building 大碗飯皇 Big Bowl Rice King Food shop April 2022 Px3 07.jpg,https://commons.wikimedia.org/wiki/File:HK_SSP_%E6%B7%B1%E6%B0%B4%E5%9F%97_Sham_Shui_Po_%E5%85%83%E5%B7%9E%E8%A1%97_Un_Chau_Street_%E6%A1%82%E6%9E%97%E8%A1%97_50_Kweilin_Street_%E5%90%8C%E5%BE%B7%E5%A4%A7%E5%BB%88_Tung_Tak_Building_%E5%A4%A7%E7%A2%97%E9%A3%AF%E7%9A%87_Big_Bowl_Rice_King_Food_shop_April_2022_Px3_07.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/HK_SSP_%E6%B7%B1%E6%B0%B4%E5%9F%97_Sham_Shui_Po_%E5%85%83%E5%B7%9E%E8%A1%97_Un_Chau_Street_%E6%A1%82%E6%9E%97%E8%A1%97_50_Kweilin_Street_%E5%90%8C%E5%BE%B7%E5%A4%A7%E5%BB%88_Tung_Tak_Building_%E5%A4%A7%E7%A2%97%E9%A3%AF%E7%9A%87_Big_Bowl_Rice_King_Food_shop_April_2022_Px3_07.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/HK_SSP_%E6%B7%B1%E6%B0%B4%E5%9F%97_Sham_Shui_Po_%E5%85%83%E5%B7%9E%E8%A1%97_Un_Chau_Street_%E6%A1%82%E6%9E%97%E8%A1%97_50_Kweilin_Street_%E5%90%8C%E5%BE%B7%E5%A4%A7%E5%BB%88_Tung_Tak_Building_%E5%A4%A7%E7%A2%97%E9%A3%AF%E7%9A%87_Big_Bowl_Rice_King_Food_shop_April_2022_Px3_07.jpg/960px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Hung Shing Chiamz RM30216,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,3000,4000,HK SSP zh:深水埗 Sham Shui Po zh:元州街 Un Chau Street zh:桂林街 50 Kweilin Street 同德大廈 Tung Tak Building 大碗飯皇 Big Bowl Rice King Food shop in April 2022 冬瓜豆卜炆火腩 Winter melon tofu braised pork,
Tofu Sweet Potato Cucumber Plate,LUNCH,meal/tofu-sweet-potato-cucumber-plate,plant-based,tofu rice bowl food,1,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:Salt & Pepper Tofu Rice Bowl - Tiger Bites Pig 2025-11-20.jpg,https://commons.wikimedia.org/wiki/File:Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg/960px-Salt_%26_Pepper_Tofu_Rice_Bowl_-_Tiger_Bites_Pig_2025-11-20.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andy Li,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,8160,6144,"Description on menu: ""Coated in sweet potato & rice starches, fried & seasoned with red sichuan salt""",
Tofu Sweet Potato Cucumber Plate,LUNCH,meal/tofu-sweet-potato-cucumber-plate,plant-based,tofu rice bowl food,2,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:House Special Tofu & Mushroom - The Big Bowl 2023-10-25.jpg,https://commons.wikimedia.org/wiki/File:House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg/960px-House_Special_Tofu_%26_Mushroom_-_The_Big_Bowl_2023-10-25.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Andy Li,Own work,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,false,4032,3024,"Description on menu: House Specials - ""Round rice noodles in a lemongrass soup with a 'Hue-Style' hot & spicy beef broth.""",
Tofu Sweet Potato Cucumber Plate,LUNCH,meal/tofu-sweet-potato-cucumber-plate,plant-based,tofu rice bowl food,3,NEEDS_VISUAL_REVIEW,WIKIMEDIA_COMMONS,File:HK SSP 深水埗 Sham Shui Po 元州街 Un Chau Street 桂林街 50 Kweilin Street 同德大廈 Tung Tak Building 大碗飯皇 Big Bowl Rice King Food shop April 2022 Px3 07.jpg,https://commons.wikimedia.org/wiki/File:HK_SSP_%E6%B7%B1%E6%B0%B4%E5%9F%97_Sham_Shui_Po_%E5%85%83%E5%B7%9E%E8%A1%97_Un_Chau_Street_%E6%A1%82%E6%9E%97%E8%A1%97_50_Kweilin_Street_%E5%90%8C%E5%BE%B7%E5%A4%A7%E5%BB%88_Tung_Tak_Building_%E5%A4%A7%E7%A2%97%E9%A3%AF%E7%9A%87_Big_Bowl_Rice_King_Food_shop_April_2022_Px3_07.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/HK_SSP_%E6%B7%B1%E6%B0%B4%E5%9F%97_Sham_Shui_Po_%E5%85%83%E5%B7%9E%E8%A1%97_Un_Chau_Street_%E6%A1%82%E6%9E%97%E8%A1%97_50_Kweilin_Street_%E5%90%8C%E5%BE%B7%E5%A4%A7%E5%BB%88_Tung_Tak_Building_%E5%A4%A7%E7%A2%97%E9%A3%AF%E7%9A%87_Big_Bowl_Rice_King_Food_shop_April_2022_Px3_07.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/HK_SSP_%E6%B7%B1%E6%B0%B4%E5%9F%97_Sham_Shui_Po_%E5%85%83%E5%B7%9E%E8%A1%97_Un_Chau_Street_%E6%A1%82%E6%9E%97%E8%A1%97_50_Kweilin_Street_%E5%90%8C%E5%BE%B7%E5%A4%A7%E5%BB%88_Tung_Tak_Building_%E5%A4%A7%E7%A2%97%E9%A3%AF%E7%9A%87_Big_Bowl_Rice_King_Food_shop_April_2022_Px3_07.jpg/960px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Hung Shing Chiamz RM30216,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,true,3000,4000,HK SSP zh:深水埗 Sham Shui Po zh:元州街 Un Chau Street zh:桂林街 50 Kweilin Street 同德大廈 Tung Tak Building 大碗飯皇 Big Bowl Rice King Food shop in April 2022 冬瓜豆卜炆火腩 Winter melon tofu braised pork,
